Dialogue_id	Utterance_id	Text	Label	Start_timestamp	End_timestamp	Source	speakername
854	1	oh, sorry, i'm just responding to all these old reviews.	Apologise	00:08:19,099	00:08:23,303	superstore	Glenn
854	2	we have cleaned up the vomit, right?	Confirm	00:08:35,749	00:08:37,317	superstore	Glenn
854	3	yeah. i believe so.	Agree	00:08:37,350	00:08:39,953	superstore	Amy
854	4	why would anyone write this?	Doubt	00:08:59,807	00:09:01,775	superstore	Glenn
854	5	don't engage. you won't win.	Prevent	00:09:03,611	00:09:07,347	superstore	Amy
854	6	well, you can die trying.	UNK	00:09:07,380	00:09:08,916	superstore	Glenn
855	0	yeah, that's all we're asking.	Agree	00:09:33,340	00:09:34,742	superstore	Dina
855	1	back on track.	UNK	00:09:34,775	00:09:35,809	superstore	Garrett
855	2	um...	UNK	00:09:37,811	00:09:39,847	superstore	Garrett
855	3	oh, uh...	UNK	00:09:39,880	00:09:40,881	superstore	Dina
855	4	oh. i wouldn't say we're friends.	Oppose	00:09:42,983	00:09:45,118	superstore	Dina
855	5	the thing is that i don't hate dina.	Explain	00:09:54,795	00:09:56,730	superstore	Garrett
855	6	eh, i'm just more ambivalent.	Explain	00:09:56,764	00:09:58,365	superstore	Garrett
855	7	yeah, i could go with apathy.	Agree	00:10:00,834	00:10:02,335	superstore	Dina
856	0	so you're not a refugee.	UNK	00:10:07,007	00:10:08,375	superstore	Jonah
856	1	you're not a special agricultural worker.	UNK	00:10:08,408	00:10:10,811	superstore	Jonah
856	2	any interest in joining the military?	Asking for opinions	00:10:10,844	00:10:12,746	superstore	Jonah
856	3	i don't trust myself with a weapon.	Oppose	00:10:13,814	00:10:15,816	superstore	Nico
856	4	oh, or you could just get beat up.	Advise	00:10:17,851	00:10:19,887	superstore	Cheyenne
856	5	that's crazy.	UNK	00:10:26,135	00:10:27,103	superstore	Jonah
856	6	i can't believe that's real.	UNK	00:10:27,127	00:10:28,962	superstore	Jonah
856	7	no, it seems like you'd have to get your ass beat pretty bad.	Oppose	00:10:31,865	00:10:35,035	superstore	Cheyenne
856	8	or, if you don't wanna get your ass beat, i'm still willing to marry you.	Advise	00:10:35,068	00:10:41,742	superstore	Jonah
856	9	oh, thank you, jonah.	Thank	00:10:41,775	00:10:43,711	superstore	Nico
857	0	hey, look at us. two regular joes, enjoying some good old ffs, huh?	UNK	00:10:52,944	00:10:58,191	superstore	Glenn
857	1	yeah. thanks.	Thank	00:10:58,225	00:10:59,927	superstore	superstore person1
857	2	you really didn't have to do this.	UNK	00:10:59,960	00:11:02,095	superstore	superstore person1
857	3	well, i wanted to talk to you, not just as a store manager.	Explain	00:11:02,129	00:11:06,433	superstore	Glenn
857	4	you know, i'm also a human being.	Explain	00:11:06,466	00:11:09,837	superstore	Glenn
857	5	here.	UNK	00:11:09,870	00:11:10,971	superstore	Glenn
857	6	stupid.	Complain	00:11:17,945	00:11:19,980	superstore	Glenn
857	7	you get the...	UNK	00:11:20,013	00:11:21,715	superstore	Glenn
857	8	do you need-do you need a hand?	UNK	00:11:21,749	00:11:22,716	superstore	Glenn
857	9	hm?	UNK	00:11:22,750	00:11:24,017	superstore	Glenn
857	10	no, no, no. it--it's symbolic.	Refuse	00:11:24,051	00:11:27,721	superstore	Glenn
857	11	look, i regretted that review as soon as i wrote it.	Inform	00:11:27,755	00:11:30,958	superstore	superstore person1
857	12	i'm sorry.	Apologise	00:11:33,026	00:11:35,162	superstore	superstore person1
857	13	apology accepted.	UNK	00:11:35,195	00:11:37,831	superstore	Glenn
858	0	what the hell?	Complain	00:12:18,806	00:12:20,473	superstore	superstore person2
858	1	why did you do that?	Doubt	00:12:20,507	00:12:21,775	superstore	superstore person2
858	2	'cause i felt like it.	Explain	00:12:21,809	00:12:23,043	superstore	Nico
858	3	what are you gonna do about it?	Asking for opinions	00:12:23,076	00:12:25,278	superstore	Nico
858	4	all right.	UNK	00:12:25,312	00:12:27,848	superstore	superstore person2
858	5	and that's going in your file for life.	Warn	00:12:29,950	00:12:31,785	superstore	superstore person2
858	6	i can't hear you. what did you say?	UNK	00:12:33,821	00:12:35,923	superstore	superstore person3
858	7	your mom is a whore!	UNK	00:12:35,956	00:12:38,225	superstore	Nico
858	8	hey, brett. i'm mad at you, let's fight.	Inform	00:12:42,162	00:12:46,066	superstore	Nico
858	9	oh, my god!	Leave	00:12:49,236	00:12:50,904	superstore	Nico
858	10	jesus.	UNK	00:12:50,938	00:12:51,905	superstore	Nico
860	0	oh, so you'd just rather i get kicked out of the country?	Doubt	00:14:30,730	00:14:32,932	superstore	Nico
860	1	i thought you were my friend.	UNK	00:14:32,965	00:14:34,000	superstore	Nico
860	2	i am your friend.	Emphasize	00:14:34,033	00:14:35,935	superstore	Jonah
860	3	that's why i offered to marry you.	Explain	00:14:35,968	00:14:37,670	superstore	Jonah
860	4	for the last time, i will not marry you, jonah!	Refuse	00:14:37,704	00:14:40,673	superstore	Nico
860	5	i-i don't wanna marry him.	Explain	00:14:42,609	00:14:45,011	superstore	Jonah
860	6	i just think that he should wanna marry me.	Explain	00:14:45,044	00:14:47,380	superstore	Jonah
860	7	look, i know you don't want to hurt me, but not doing this is hurting me.	Explain	00:14:49,349	00:14:55,555	superstore	Nico
860	8	so...	UNK	00:14:55,588	00:14:57,990	superstore	Nico
863	0	ah, a little celebratory dinner tonight?	Invite	00:19:53,660	00:19:56,596	superstore	Jeff
863	1	i made us a reservation at the place with the fish tank.	Invite	00:19:56,629	00:20:01,268	superstore	Jeff
863	2	what? why?	Doubt	00:20:03,303	00:20:05,572	superstore	Nico
863	3	uh... i just...	UNK	00:20:05,605	00:20:08,007	superstore	Nico
863	4	it's complicated, but i-i just can't.	Explain	00:20:08,040	00:20:11,578	superstore	Nico
863	5	all right, well, i mean, we talked about it.	Explain	00:20:11,611	00:20:13,646	superstore	Jeff
863	6	i'm not...	Explain	00:20:27,694	00:20:31,098	superstore	Nico
863	7	oh.	UNK	00:20:34,401	00:20:36,269	superstore	Jeff
863	8	i...uh...	UNK	00:20:36,303	00:20:38,071	superstore	Jeff
863	9	are you breaking up with me?	Asking for opinions	00:20:42,675	00:20:45,178	superstore	Jeff
865	0	hey, mateo, what's-what's going on, bud?	Care	00:01:46,900	00:01:51,038	superstore	Amy
865	1	you know, just making the most out of a post-jeff world.	UNK	00:01:51,071	00:01:54,708	superstore	Nico
865	2	i'm gonna pay for it.	Plan	00:01:58,078	00:01:59,079	superstore	Nico
865	3	okay, you know what could help get your mind off the breakup?	Asking for opinions	00:02:00,313	00:02:04,518	superstore	Amy
865	4	is if you threw yourself into the work.	UNK	00:02:04,552	00:02:06,987	superstore	Amy
865	5	yeah.	Acknowledge	00:02:07,020	00:02:07,988	superstore	Dina
865	6	that's easy for you to say.	UNK	00:02:08,021	00:02:09,757	superstore	Nico
865	7	everything around here reminds me of him.	UNK	00:02:09,790	00:02:12,993	superstore	Nico
865	8	hey.	Greet	00:02:16,964	00:02:18,065	superstore	Dina
865	9	i know this is tough for you, but just know that jeff wasn't attractive at all.	Comfort	00:02:18,098	00:02:24,004	superstore	Dina
865	10	i don't know what was going on from the waist down, but this...	UNK	00:02:24,037	00:02:27,908	superstore	Dina
865	11	you're welcome.	Leave	00:02:31,044	00:02:33,113	superstore	Dina
865	12	you thought jeff was hot, right?	Confirm	00:02:33,146	00:02:35,816	superstore	Nico
866	0	like, you would totally be into jeff, right?	Confirm	00:04:11,879	00:04:14,414	superstore	Nico
866	1	oh, check this out. kids love me.	Flaunt	00:04:18,151	00:04:19,720	superstore	Marcus
866	2	hey there, kiddos.	Greet	00:04:19,753	00:04:20,854	superstore	Marcus
866	3	do you guys like batman?	Confirm	00:04:20,888	00:04:22,990	superstore	Marcus
866	4	really?	Doubt	00:04:36,770	00:04:38,739	superstore	Marcus
866	5	move. excuse me.	Leave	00:04:41,074	00:04:43,110	superstore	Marcus
866	6	yeah, i bet i could do that faster.	Taunt	00:04:47,047	00:04:49,750	superstore	superstore person1
866	7	what? no way, okay?	Oppose	00:04:49,423	00:04:50,858	superstore	Nico
866	8	actually.   i bet there's no way you can do this entire display by 2:00.	UNK	00:04:55,923	00:05:00,928	superstore	Nico
870	0	dad, did you tell amy to stop me from going out with jonah?	Confirm	00:17:10,757	00:17:13,426	superstore	superstore person1
870	1	what? no.	Oppose	00:17:13,460	00:17:14,761	superstore	Glenn
870	2	amy, is that true?	Confirm	00:17:14,794	00:17:15,862	superstore	superstore person1
870	3	uh-huh.	Agree	00:17:18,465	00:17:19,732	superstore	Amy
870	4	because glenn said it was because you're jealous and you have a crush on me.	Explain	00:17:27,707	00:17:31,143	superstore	Jonah
870	5	i don't--glenn.	UNK	00:17:31,177	00:17:32,612	superstore	Amy
870	6	well, that's what you told me, remember?	Warn	00:17:32,645	00:17:34,814	superstore	Glenn
870	7	he's lying.	Criticize	00:17:39,752	00:17:40,720	superstore	Amy
870	8	she's lying.	Criticize	00:17:40,753	00:17:41,721	superstore	Glenn
870	9	she's a sassy little liar.	Criticize	00:17:41,754	00:17:43,155	superstore	Glenn
870	10	yeah, blonde hair? yeah right.	UNK	00:17:43,189	00:17:45,224	superstore	Glenn
870	11	okay, enough, enough, enough! dad.	Prevent	00:17:47,827	00:17:49,629	superstore	superstore person1
870	12	are you really meddling again?	Confirm	00:17:51,197	00:17:52,832	superstore	superstore person1
870	13	well, i g-honey, i love you so much...	Explain	00:17:54,934	00:17:59,906	superstore	Glenn
870	14	glenn had nothing to do with it.	UNK	00:17:59,939	00:18:02,208	superstore	Amy
870	15	really?	Confirm	00:18:02,241	00:18:03,142	superstore	superstore person1
870	16	i made up all of that stuff about jonah because...	Explain	00:18:03,175	00:18:07,213	superstore	Amy
870	17	i have a little crush on jonah so i made up all of those lies.	Explain	00:18:11,851	00:18:16,923	superstore	Amy
870	18	glenn is right; i am a sassy little liar, and i am very sorry.	Apologise	00:18:16,956	00:18:22,061	superstore	Amy
871	0	you really think she can fit in there?	Doubt	00:19:10,877	00:19:12,244	superstore	Garrett
871	1	no, i'm thinking about buying a new canteen.	Oppose	00:19:12,278	00:19:14,213	superstore	Dina
871	2	i can't believe i lost glenn's child.	Complain	00:19:15,848	00:19:18,150	superstore	Cheyenne
871	3	everyone told me i was too young to have a kid and this proves it.	UNK	00:19:18,184	00:19:21,854	superstore	Cheyenne
871	4	what am i gonna do?	Ask for help	00:19:26,358	00:19:28,227	superstore	Cheyenne
871	5	she is younger.	UNK	00:19:31,063	00:19:32,198	superstore	Dina
871	6	that's kind of a better deal actually.	UNK	00:19:32,231	00:19:33,332	superstore	Dina
871	7	oh, my god!	UNK	00:19:36,869	00:19:37,970	superstore	Cheyenne
871	8	bobbie sue!	Greet	00:19:38,004	00:19:39,238	superstore	Cheyenne
871	9	it was my trap.	Flaunt	00:19:47,847	00:19:48,881	superstore	Dina
872	0	nine, ten--get your stuff.	Arrange	00:19:54,086	00:19:56,122	superstore	Glenn
872	1	uh, ten, 11, 12...	UNK	00:19:56,155	00:19:57,323	superstore	Glenn
872	2	okay, bye.	Leave	00:20:01,193	00:20:02,194	superstore	Cheyenne
872	3	uh, no, this is  willow.  what's  lord of the rings?	Doubt	00:20:10,169	00:20:13,339	superstore	Glenn
872	4	okay, guys, on three.	Arrange	00:20:13,372	00:20:15,007	superstore	Marcus
872	5	one...	UNK	00:20:15,041	00:20:16,242	superstore	Marcus
872	6	i should tell you, i'm giving myrtle a ride home later.	Plan	00:20:16,275	00:20:19,178	superstore	Jonah
872	7	i just--i don't want you to fight her.	UNK	00:20:19,211	00:20:20,179	superstore	Jonah
872	8	i know you hate seeing me with other women.	UNK	00:20:20,212	00:20:22,281	superstore	Jonah
872	9	i didn't press the button. hold on.	UNK	00:20:22,314	00:20:24,851	superstore	Marcus
872	10	i know you were covering for glenn.	UNK	00:20:24,884	00:20:27,119	superstore	Jonah
872	11	thank god.	Thank	00:20:27,153	00:20:28,287	superstore	Amy
872	12	i got half of you in the frame, and the other half are-are out.	UNK	00:20:33,025	00:20:36,162	superstore	Marcus
872	13	hey, jonah, why don't you come in for one?	Invite	00:20:37,429	00:20:39,632	superstore	Glenn
872	14	you know, just in case you wind up joining the family.	UNK	00:20:39,666	00:20:42,334	superstore	Glenn
872	15	um, sure.	Agree	00:20:42,368	00:20:44,904	superstore	Jonah
872	16	wow, good thing you already look like an elf.	Praise	00:20:50,677	00:20:55,247	superstore	Glenn
872	17	so jonah and glenn's daughter, huh?	Confirm	00:20:55,281	00:20:58,851	superstore	Garrett
872	18	yeah.	Agree	00:20:58,885	00:21:00,119	superstore	Amy
872	19	what, what are you laughing at?	Care	00:21:00,152	00:21:01,821	superstore	Jonah
872	20	if you hurt her, i will murder you in real life until you're dead.	Warn	00:21:09,295	00:21:13,540	superstore	Glenn
872	21	mm-mm. that's on me.	UNK	00:21:20,272	00:21:22,208	superstore	Marcus
875	0	what do we do? do we just toss them?	Asking for opinions	00:03:07,981	00:03:09,917	superstore	Amy
875	1	uh, well, first, we look for any naked pictures, and i will be doing that.	Plan	00:03:09,950	00:03:14,788	superstore	Garrett
875	2	i don't get it.	UNK	00:03:23,363	00:03:24,197	superstore	Jonah
875	3	normally, my girlfriends' dads love me.	UNK	00:03:24,231	00:03:25,999	superstore	Jonah
875	4	i still keep in touch with most of them.	UNK	00:03:26,033	00:03:27,768	superstore	Jonah
875	5	i just took naomi's dad to a train museum.	UNK	00:03:27,801	00:03:30,070	superstore	Jonah
875	6	jonah, relax. glenn likes you.	Comfort	00:03:34,041	00:03:36,777	superstore	Amy
875	7	yeah, but he doesn't seemed jazzed, you know.	UNK	00:03:36,810	00:03:38,679	superstore	Jonah
875	8	i want him-i want him to be jazzed.	UNK	00:03:38,712	00:03:40,848	superstore	Jonah
875	9	just stop trying so hard.	Advise	00:03:40,881	00:03:43,150	superstore	Amy
875	10	eventually, he'll be-i'm not gonna say jazzed.	UNK	00:03:43,183	00:03:45,953	superstore	Amy
875	11	he's--he's gonna be fine with it.	Comfort	00:03:45,986	00:03:47,621	superstore	Amy
875	12	does that look like a piece of a butt to you guys?	Asking for opinions	00:03:47,655	00:03:49,657	superstore	Garrett
875	13	there's a lot of butts on the internet.	UNK	00:03:49,690	00:03:51,391	superstore	Jonah
875	14	have you tried looking there?	Confirm	00:03:51,424	00:03:52,726	superstore	Jonah
875	15	it's too easy. i like the hunt.	UNK	00:03:52,760	00:03:54,962	superstore	Garrett
876	0	ha! oh, yo, cheyenne to the boneyard immediately stat.	Inform	00:04:00,734	00:04:04,705	superstore	Bo
876	1	can we just get back to the scanning, though?	Confirm	00:04:05,673	00:04:07,107	superstore	Nico
876	2	oh, i'll get back to it. boom! headshot.	UNK	00:04:07,140	00:04:09,376	superstore	Bo
876	3	what, this? psh, not really--no.	UNK	00:04:13,446	00:04:15,382	superstore	Bo
876	4	like a week, or something?	Doubt	00:04:18,886	00:04:20,187	superstore	Bo
876	5	all right, what's so funny? what, somebody fart?	Doubt	00:04:24,858	00:04:26,794	superstore	Bo
876	6	oh. hey, myrtle.	Greet	00:04:26,827	00:04:28,929	superstore	Nico
876	7	okay, how much money have you saved?	Care	00:04:31,031	00:04:32,700	superstore	Nico
876	8	almost $900.	UNK	00:04:32,733	00:04:34,201	superstore	Myrtle
876	9	i'm almost ready to head on out to california.	Plan	00:04:34,234	00:04:37,738	superstore	Myrtle
877	0	just give it a little bit more time, okay?	Asking for opinions	00:05:24,852	00:05:27,054	superstore	Cheyenne
877	1	it's like--how are they gonna pay us so little for all this work we're doing, huh?	Complain	00:05:27,087	00:05:30,490	superstore	Bo
877	2	cheyenne, i have your change.	UNK	00:05:30,523	00:05:32,826	superstore	Dina
877	3	great.	UNK	00:05:35,763	00:05:37,064	superstore	Cheyenne
877	4	keep on spending, sheep.	Joke	00:05:39,867	00:05:41,201	superstore	Dina
878	0	brought you a cup of joe.	UNK	00:05:46,239	00:05:48,108	superstore	Jonah
878	1	coffee--cup of joe.	Explain	00:05:48,141	00:05:49,910	superstore	Jonah
878	2	no, why wouldn't you just say coffee?	Doubt	00:05:51,211	00:05:53,781	superstore	Glenn
878	3	i don't know. uh, it's more fun?	Explain	00:05:53,814	00:05:57,785	superstore	Jonah
878	4	oh--oh, okay.	Acknowledge	00:05:57,818	00:05:59,219	superstore	Glenn
878	5	i didn't know how you took it.	UNK	00:06:03,056	00:06:04,291	superstore	Jonah
878	6	it's fine, it's fine.	Comfort	00:06:04,324	00:06:06,960	superstore	Glenn
878	7	um--uh, nothing.	UNK	00:06:12,199	00:06:14,267	superstore	Glenn
878	8	well, i was just about to eat lunch.	Plan	00:06:14,301	00:06:16,136	superstore	Glenn
878	9	how 'bout we, uh--how about we eat together, you know?	Invite	00:06:21,341	00:06:24,211	superstore	Jonah
878	10	okay.	Agree	00:06:30,017	00:06:31,785	superstore	Glenn
878	11	let me--let me just finish this coffee.	UNK	00:06:31,819	00:06:34,287	superstore	Glenn
878	12	you know, you don't have to finish that.	UNK	00:06:36,857	00:06:39,126	superstore	Jonah
878	13	no, i love it.	Oppose	00:06:39,159	00:06:40,093	superstore	Glenn
880	0	okay, try veronica harris.	Arrange	00:07:48,996	00:07:51,899	superstore	Amy
880	1	she quit in 2011.	Inform	00:07:51,932	00:07:54,134	superstore	Amy
880	2	veronica harris.	UNK	00:07:54,167	00:07:56,904	superstore	Garrett
880	3	oh, veronica.	UNK	00:07:58,471	00:08:00,874	superstore	Garrett
880	4	how is she doing?	Care	00:08:00,908	00:08:02,509	superstore	Amy
880	5	another one went to prison?	Doubt	00:08:03,610	00:08:05,078	superstore	Amy
880	6	not robin. meth hit her hard.	Oppose	00:08:13,921	00:08:15,889	superstore	Garrett
880	7	my guess--it feels incredible.	UNK	00:08:18,358	00:08:21,461	superstore	Garrett
881	0	you know what, actually, uh, i-i think we should probably head back.	Advise	00:09:22,022	00:09:24,524	superstore	Jonah
881	1	my break just ended five minutes ago.	Inform	00:09:24,557	00:09:26,626	superstore	Jonah
881	2	well, why don't we call the boss?	Advise	00:09:27,460	00:09:30,563	superstore	Glenn
881	3	hello, glenn, it's glenn.	UNK	00:09:30,597	00:09:32,165	superstore	Glenn
881	4	can jonah have an extra long lunch?	Asking for opinions	00:09:32,199	00:09:34,101	superstore	Glenn
881	5	what, he can? that's great.	UNK	00:09:34,134	00:09:36,003	superstore	Glenn
881	6	you're the best. bye.	Praise	00:09:36,036	00:09:38,138	superstore	Glenn
881	7	i didn't think of it like that.	UNK	00:09:52,519	00:09:53,987	superstore	Glenn
881	8	i know. if i could, i would hang out all day, but, you know, life.	UNK	00:09:54,021	00:09:58,491	superstore	Jonah
881	9	excuse me, sir, do you take american dollars here?	Asking for opinions	00:10:01,661	00:10:05,965	superstore	Glenn
883	0	11 mississippi, 12 mississippi, 13.	UNK	00:12:17,397	00:12:21,301	superstore	Jonah
883	1	so as his assistant, do you have to wear the tie?	Doubt	00:12:27,774	00:12:31,244	superstore	Garrett
883	2	uh, no.	Oppose	00:12:31,278	00:12:33,213	superstore	Jonah
883	3	yeah, yeah.	Agree	00:12:41,921	00:12:43,356	superstore	Jonah
883	4	i just love the tie.	Praise	00:12:43,390	00:12:45,292	superstore	Garrett
883	5	no, no--no--no, just, like, until kristen and i break up.	Oppose	00:12:50,397	00:12:54,401	superstore	Jonah
883	6	oh, well, then-well, then, uh...	UNK	00:12:56,269	00:12:58,805	superstore	Jonah
883	7	i guess until glenn dies.	UNK	00:12:58,838	00:13:01,341	superstore	Jonah
883	8	the tie just makes me so happy, man.	Praise	00:13:01,374	00:13:03,243	superstore	Garrett
885	0	what do you think our first one should be?	Asking for opinions	00:13:41,414	00:13:43,816	superstore	Glenn
885	1	i'm gonna go to the men's room.	Leave	00:13:45,452	00:13:47,454	superstore	Jonah
885	2	our cycles are synching up already.	UNK	00:13:49,522	00:13:52,725	superstore	Glenn
886	0	oh, i don't mind.	UNK	00:14:39,606	00:14:42,409	superstore	Jonah
886	1	hey, what do you think about going to a baseball game with me this weekend?	Invite	00:14:42,442	00:14:46,879	superstore	Glenn
886	2	we don't have to tell them.	UNK	00:14:53,853	00:14:55,888	superstore	Glenn
886	3	yeah, you're probably right.	Agree	00:15:02,629	00:15:04,531	superstore	Glenn
887	0	hey, dina.	Greet	00:15:12,905	00:15:14,474	superstore	Cheyenne
887	1	how are things going with bo?	Care	00:15:14,507	00:15:16,042	superstore	Cheyenne
887	2	uh, is he doing okay?	Care	00:15:16,075	00:15:18,345	superstore	Cheyenne
887	3	sorry, surveillance head.	Apologise	00:15:20,613	00:15:22,048	superstore	Dina
887	4	i forgot you weren't a surv-head.	UNK	00:15:22,081	00:15:23,450	superstore	Dina
887	5	oh. okay.	Acknowledge	00:15:23,483	00:15:25,352	superstore	Cheyenne
887	6	i'm not interested. not enough body hair.	UNK	00:15:33,526	00:15:35,462	superstore	Dina
887	7	oh...okay, good.	Acknowledge	00:15:36,896	00:15:39,065	superstore	Cheyenne
887	8	you should really have a little more trust in your man.	Advise	00:15:39,098	00:15:41,934	superstore	Dina
887	9	yeah.	Acknowledge	00:15:41,968	00:15:43,603	superstore	Cheyenne
887	10	you're right. i should trust him.	Agree	00:15:43,636	00:15:46,038	superstore	Cheyenne
887	11	thanks.	Thank	00:15:46,072	00:15:47,607	superstore	Cheyenne
887	12	it's not my fault.	Explain	00:15:53,012	00:15:54,414	superstore	Dina
887	13	okay.	Acknowledge	00:15:54,447	00:15:55,948	superstore	Cheyenne
888	0	so corporate sent me two tickets to this weekend's cardinals game, so i'm gonna pick one employee to go with me...	Inform	00:15:55,982	00:16:04,023	superstore	Glenn
888	1	so all your names are in here, and it's time to pick now.	Inform	00:16:05,191	00:16:09,028	superstore	Glenn
888	2	so, uh, if you, uh, see us on the jumbotron, this is how that happened.	Inform	00:16:22,141	00:16:26,546	superstore	Glenn
888	3	that's a great idea.	Praise	00:16:31,017	00:16:32,251	superstore	Glenn
888	4	oh...	Acknowledge	00:16:36,689	00:16:38,525	superstore	Glenn
888	5	i-i meant, like, um, when this nearest weekend is over, then that weekend.	Explain	00:16:41,728	00:16:46,599	superstore	Glenn
888	6	uh, oh, well, uh, this is frustrating.	UNK	00:16:46,633	00:16:49,669	superstore	Jonah
888	7	i am booked up then too.	UNK	00:16:49,702	00:16:51,671	superstore	Jonah
888	8	i'll go. i love b-ball.	UNK	00:16:51,704	00:16:54,140	superstore	Tate
888	9	oh, yeah, that's what they call baseball.	UNK	00:16:54,173	00:16:56,443	superstore	Garrett
888	10	no, glenn, i did-i didn't win.	Oppose	00:16:59,679	00:17:01,414	superstore	Jonah
889	0	i'll put this on my new assistant.	Plan	00:17:42,722	00:17:45,625	superstore	Glenn
889	1	hey, so, listen, i'm sorry i lied about wanting to hang out.	Apologise	00:17:45,658	00:17:49,696	superstore	Jonah
889	2	your breath is warm.	Praise	00:17:49,729	00:17:51,931	superstore	superstore person1
889	3	uh, hey, eugene, could-could we maybe have a minute?	UNK	00:17:51,964	00:17:55,502	superstore	Jonah
889	4	glen, i, uh...   i get that you felt weird about me dating kristen, and--i don't know--i guess i just thought if we spent some time together, maybe i could win you over.	Explain	00:17:59,238	00:18:10,049	superstore	Jonah
889	5	i get it.	UNK	00:18:10,082	00:18:11,751	superstore	Glenn
889	6	it's tricky.	Complain	00:18:11,784	00:18:13,052	superstore	Glenn
889	7	absolutely. you have my word.	Agree	00:18:22,944	00:18:24,813	superstore	Jonah
889	8	no, we met for breakfast at 4:00 a.m. at a gas station.	Oppose	00:18:31,811	00:18:35,882	superstore	Jonah
889	9	thanks, that's what i thought.	Thank	00:18:35,915	00:18:38,417	superstore	Glenn
890	0	eh, why wait?	Doubt	00:18:52,198	00:18:53,766	superstore	Garrett
890	1	don't we sell one of those french presses here in the store?	Confirm	00:18:53,800	00:18:56,368	superstore	Garrett
890	2	what?	Doubt	00:18:58,237	00:19:00,139	superstore	Garrett
890	3	she's a cloud 9 model.	Introduce	00:19:00,172	00:19:03,342	superstore	Amy
890	4	yep.	Agree	00:19:03,375	00:19:05,177	superstore	Garrett
890	5	nope.	Oppose	00:19:08,147	00:19:09,381	superstore	Amy
890	6	you know, i do think i have seen that woman naked, though.	UNK	00:19:09,415	00:19:12,384	superstore	Garrett
892	0	what? no, no, no, it's not what you think, okay?	Oppose	00:19:46,018	00:19:47,920	superstore	Bo
892	1	i was just gonna hide out here until the store closes, and then i was gonna rob the place.	Explain	00:19:47,954	00:19:51,190	superstore	Bo
892	2	that is what i thought you were doing!	UNK	00:19:51,223	00:19:53,225	superstore	Cheyenne
892	3	wow, you know, i love how you know me so well.	Praise	00:19:53,259	00:19:55,962	superstore	Bo
892	4	yeah, i was doing this for you, okay?	Explain	00:20:00,933	00:20:02,501	superstore	Bo
892	5	so our wedding would be sick as hell.	Explain	00:20:02,534	00:20:04,303	superstore	Bo
892	6	it would have, like, peacocks and flo rida and dope-ass peonies.	UNK	00:20:04,336	00:20:08,507	superstore	Bo
892	7	i don't need all that.	Oppose	00:20:08,540	00:20:10,743	superstore	Cheyenne
892	8	let's just have a nice, simple wedding, and then we save up our money, we can spend it on something important, like one of those jacuzzis with the purple lights, or those gold teeth that you've always wanted.	UNK	00:20:11,744	00:20:24,857	superstore	Cheyenne
892	9	damn, girl, you're too good for me.	Praise	00:20:24,891	00:20:27,794	superstore	Bo
892	10	totally.	Agree	00:20:27,827	00:20:29,395	superstore	Cheyenne
894	0	all right, i'm moving my infantry division augmented by a battalion of orcs from lord of the rings.	Plan	00:00:02,502	00:00:08,757	bigbang	Sheldon
894	1	we flank the tennessee volunteers and the north once again wins the battle of gettysburg.	UNK	00:00:08,925	00:00:13,929	bigbang	Sheldon
894	2	plus superman and godzilla.	UNK	00:00:17,350	00:00:19,643	bigbang	Howard
894	3	no, no, no. orcs are magic.	Oppose	00:00:20,020	00:00:21,687	bigbang	Leonard
894	4	superman is vulnerable to magic.	UNK	00:00:21,855	00:00:23,355	bigbang	Leonard
894	5	why don't you just have robert e. lee charge the line with shiva and ganesh?	Doubt	00:00:28,445	00:00:32,406	bigbang	Rajesh
894	6	shiva and ganesh?	Doubt	00:00:34,325	00:00:35,909	bigbang	Howard
894	7	the hindu gods against the entire union army?	Doubt	00:00:36,077	00:00:38,579	bigbang	Howard
894	8	and orcs.	UNK	00:00:38,747	00:00:40,456	bigbang	Leonard
894	9	i'll be back.	Leave	00:00:40,623	00:00:42,124	bigbang	Penny
894	10	when the smoke clears, lincoln will be speaking hindi and drinking mint juleps.	UNK	00:00:45,962	00:00:50,299	bigbang	Rajesh
894	11	what do you recommend for someone with a man-sized appetite from a morning of weight-training and cardio-funk?	Asking for opinions	00:00:54,929	00:01:00,434	bigbang	Howard
894	12	a shower.	Advise	00:01:00,602	00:01:01,685	bigbang	Penny
894	13	i'll take the heart-smart platter.	UNK	00:01:02,562	00:01:05,064	bigbang	Howard
894	14	all right, thank you. and sheldon?	Thank	00:01:05,482	00:01:07,316	bigbang	Penny
894	15	we don't eat here. i don't know what's good.	UNK	00:01:07,484	00:01:09,735	bigbang	Sheldon
894	16	just get a hamburger. you like hamburgers.	Advise	00:01:13,198	00:01:15,324	bigbang	Leonard
894	17	i like the hamburgers where we usually eat.	Explain	00:01:15,492	00:01:17,493	bigbang	Sheldon
894	18	i'm sorry. give him a hamburger.	Apologise	00:01:20,872	00:01:23,499	bigbang	Leonard
894	19	in a world that already includes a big boy why would i settle for something like a big boy?	Doubt	00:01:34,969	00:01:39,848	bigbang	Sheldon
894	20	waitresses don't yell at you at big boy.	Complain	00:01:46,022	00:01:48,315	bigbang	Sheldon
894	21	hey, leonard. hi, guys.	Greet	00:01:49,526	00:01:50,901	bigbang	Bernadette
894	22	leslie, this is penny, she lives across the hall from sheldon and me.	Introduce	00:01:56,282	00:01:59,493	bigbang	Bernadette
